Distancia_10;Distancia_50;Distancia_100;Distancia_500;Distancia_1000;Distancia_2000;Distancia_5000
1.62802;2.92581;3.9183;8.76059;13.2095;18.2146;29.2395
1.45399;3.28214;4.01918;9.12657;12.7043;18.0867;29.2387
1.53121;3.04489;4.26711;9.12973;12.8504;17.6901;28.9676
0.975331;3.05425;4.15977;9.26304;12.8854;18.3428;28.9099
1.08689;2.70408;3.83252;9.11982;12.7195;17.7829;29.1359
1.2408;2.9086;4.36055;9.4166;12.9591;17.9072;28.7594
0.991259;2.88075;4.30988;8.98834;13.0152;17.8223;28.9829
1.49621;3.31813;4.07241;9.08514;13.2858;18.3094;28.6776
1.5995;2.7895;3.86989;9.52637;13.2507;18.0737;28.7067
1.27355;3.13899;4.26039;9.48113;13.4303;18.3777;28.9095
1.17962;3.19258;4.05382;9.07568;12.8217;18.1022;28.6085
0.978151;2.6593;4.0122;9.04967;12.5471;17.7987;29.0068
1.24989;2.96814;4.12056;9.32179;13.1384;18.1057;28.8668
1.29977;2.7543;3.93203;9.20273;13.177;18.0772;29.1593
1.16022;2.83635;4.41609;9.51964;13.0033;18.2161;29.3813
1.45061;2.92114;4.01692;8.88623;12.7252;18.0369;29.2682
1.40837;3.08273;4.23364;8.76537;12.7903;18.1073;29.0808
1.14156;2.63975;4.62926;9.00465;12.9438;18.3064;29.0627
1.1627;3.24733;4.23225;9.09983;12.8209;17.8995;28.925
1.4856;2.94673;4.5147;9.31215;13.0947;18.1229;29.1848
1.35059;2.92938;4.33835;9.33052;13.4519;18.1906;28.8289
1.24648;2.69888;3.7837;8.80532;12.8559;18.4002;28.8815
1.31991;2.99219;4.02319;9.0365;12.9405;18.1522;28.8132
1.40716;2.93608;4.47461;9.38281;13.0997;18.1497;28.8903
1.45518;3.41455;4.02368;9.21853;13.0831;18.2635;28.9818
1.18649;2.98909;4.12831;9.2266;13.0101;18.1698;28.3918
1.42703;3.56639;4.32182;9.48261;12.5499;18.0684;28.7381
1.82954;2.75271;4.20692;9.24406;12.799;18.0428;28.7351
1.45694;3.44932;4.00661;9.25119;12.9615;18.2968;28.9766
1.4296;2.91157;4.33139;9.15744;12.8572;18.3717;28.7338
1.0548;2.7123;3.93481;9.55872;13.0373;18.1232;28.8981
0.861899;2.89346;4.21229;8.77362;13.0197;18.2918;28.8896
1.35641;3.05503;4.49078;9.15399;12.5547;17.6756;28.7357
1.7093;2.70275;4.24803;9.1622;13.2913;18.2797;28.8475
1.54831;3.23331;4.27383;9.00354;13.0953;17.944;28.7154
1.64211;2.97098;3.76903;8.87517;12.5863;18.153;28.9537
1.29583;2.9936;4.46233;9.42315;12.7638;18.0642;28.6025
1.52669;2.91239;4.08764;9.23816;12.9044;17.9584;28.9042
1.27014;3.07597;3.97312;9.49399;12.8312;18.0601;28.845
1.5227;2.91372;4.15285;8.88679;12.5514;17.9044;28.7093
1.36896;2.91239;4.13134;9.37494;12.6931;18.061;28.7176
1.11692;3.09677;4.03899;8.96097;13.1891;18.3485;28.7528
1.59642;3.59264;4.22981;8.86945;13.167;17.8066;29.0235
1.30788;2.88784;3.82975;8.84056;12.8539;17.7979;28.8947
1.54384;2.89641;4.3091;9.22653;12.6604;18.4142;28.9711
1.34291;2.81917;4.44195;8.86214;12.8945;18.0077;28.5712
1.32449;2.95337;4.51902;8.93124;13.0815;17.9047;29.134
1.42174;2.93303;4.15276;9.04251;12.9902;17.9098;29.0299
1.39279;3.05977;3.89003;8.8269;12.7488;18.0852;28.7089
1.1073;2.7077;4.24784;9.04978;12.8695;18.153;28.7538
1.33756;2.80746;3.97946;8.81315;13.0947;17.8329;28.8577
1.37002;3.22008;4.07306;9.21022;13.0662;18.1195;28.6395
1.29295;2.75668;4.19992;9.39196;13.1523;18.2749;28.7949
1.41153;3.01274;4.20847;9.69763;13.0275;18.2704;28.6048
1.52975;2.93922;4.55109;9.19728;12.6155;18.0649;28.7056
1.49637;2.94245;4.34156;8.9311;13.0316;17.7439;29.4082
1.48888;2.90197;4.15565;9.05914;12.9689;18.0058;29.0061
1.43219;2.44859;4.25312;8.93888;13.1446;17.9562;28.7944
1.05899;3.15854;4.14032;9.49742;12.852;18.1346;28.9269
1.19463;3.15035;4.22615;9.74094;12.823;17.9005;28.957
0.89579;3.0143;4.43927;9.04257;13.241;17.6991;28.7059
1.24133;2.97113;4.14266;9.11905;12.9797;18.2721;28.676
1.5601;2.87969;3.87895;9.15777;13.1449;18.1514;28.8577
0.873343;3.10851;4.02881;8.64923;13.003;18.0167;29.3905
0.854222;2.83956;4.10603;8.8002;13.4177;18.3328;28.8258
1.18837;2.89386;4.13355;8.89178;13.1546;18.1617;29.2066
1.08436;2.51579;3.62765;8.9827;13.1267;18.2553;28.94
1.29566;3.0576;3.96377;8.8183;12.9512;18.0263;29.1923
1.48039;2.51373;4.35583;8.58061;12.9252;18.4433;28.8197
1.48491;2.85326;4.31651;9.30323;13.1481;18.3367;28.9607
1.20318;2.77557;4.00915;8.98887;12.998;18.3604;29.0765
1.56174;3.12299;4.05925;9.03206;13.4;18.0802;29.0777
0.937908;3.26365;4.0157;8.95702;13.0508;18.2129;28.6322
1.20639;2.74856;4.28831;9.05827;13.1624;17.9514;29.2778
1.11742;2.91197;4.22784;9.00859;12.8994;18.6119;29.1036
1.39004;3.04501;3.73748;8.88274;13.2881;18.416;28.5211
1.33332;2.42112;3.71647;8.82889;13.2291;18.4207;29.164
1.59753;2.90618;3.93639;8.72834;13.2198;18.5627;29.0677
1.56231;3.22515;4.00874;8.64382;13.114;18.529;29.2775
1.29665;3.01492;4.09781;8.88906;13.2248;18.252;28.8906
1.7175;3.02611;3.86357;9.17226;13.0538;18.5439;29.2109
1.53704;2.91469;4.16605;8.69666;13.5985;18.5128;29.4066
1.40991;3.06664;3.92249;8.99139;13.416;18.6092;29.5081
1.39981;2.76117;3.95289;9.14584;13.2694;18.4797;29.14
1.65064;2.88719;4.25521;8.76228;12.9432;18.7005;29.2636
1.53139;3.11366;4.15364;8.96277;13.2455;18.0159;29.1296
0.939786;3.23049;3.97151;8.77417;13.1527;18.1424;29.1489
1.25052;2.71237;3.70817;9.13623;13.2475;18.4103;29.06
1.62194;3.12229;4.18137;9.14471;13.1062;17.9438;29.1781
1.23683;2.84405;3.99641;8.7104;13.3557;17.7727;29.3465
1.0883;2.91455;3.89758;8.89154;12.8407;17.6758;28.7237
0.906161;2.73944;3.75635;8.99938;12.6715;18.2074;28.9675
1.07505;2.80575;3.93178;9.0829;12.8537;17.9321;29.1497
1.29948;3.01587;3.89926;9.09694;13.0641;18.6379;29.0724
1.28198;3.13128;4.00054;9.19782;12.9772;18.378;29.2578
1.14094;2.92546;3.67;8.90869;12.7951;18.1742;28.8424
1.2091;2.98976;4.33235;8.77519;13.144;18.5702;29.6254
1.51863;2.64405;3.86222;9.22258;12.952;18.5586;29.0214
1.66038;3.2264;4.23917;8.87977;12.7432;18.0936;28.8374
0.910371;2.68412;3.87475;9.01013;13.2152;18.2647;29.1467
1.31158;2.62755;3.9602;9.1685;13.1259;18.2765;28.843
1.16357;2.63407;3.56192;9.33459;12.9741;18.5789;28.5551
1.32071;3.03633;4.03457;9.37962;12.7602;18.2148;28.8145
1.55622;2.90917;3.9694;8.69156;13.1152;18.4416;29.1664
1.50338;3.35252;4.13421;8.88648;13.1945;18.2243;28.6133
1.39647;3.25882;3.96958;8.89007;13.1422;18.3852;29.0217
1.14562;3.26271;3.74278;9.0803;13.1514;18.4091;29.2248
1.36416;3.35446;3.97308;9.15966;12.9489;18.0884;28.6817
0.896751;2.92061;4.36126;9.1579;13.0312;18.5341;29.4081
1.45667;2.3291;3.60898;8.95555;12.903;17.9885;29.2353
0.827404;2.5828;4.07555;9.04886;13.1975;18.3295;29.2372
1.52043;2.72256;4.12989;9.31142;12.8812;18.0392;28.9103
1.02843;2.91883;3.6643;9.01661;13.159;18.6403;29.1773
1.37744;2.84126;3.92525;8.69068;13.3711;18.6159;28.7135
1.27004;3.12463;4.10208;9.15532;13.0391;18.1983;28.9221
1.38274;2.84353;4.25803;8.83571;13.0239;18.15;29.079
1.38188;2.97316;4.07529;8.6775;12.996;18.1271;29.1305
1.21309;2.79212;4.16252;8.33604;12.9859;18.2656;29.3071
0.942142;2.70849;3.89749;9.09659;13.0251;18.387;29.0397
1.12484;2.65247;3.9311;9.15794;13.259;18.3721;29.0261
1.00805;2.74969;3.86631;9.30561;13.1478;18.477;29.0156
1.10262;2.96861;4.08541;8.98759;13.2901;18.1312;29.2022
1.36554;2.92282;4.06271;8.97324;13.2723;18.4276;29.0653
0.859111;2.77358;3.90572;8.64567;13.2213;18.4621;28.9956
0.838627;2.88085;3.95938;9.03331;13.0828;18.2685;29.5575
1.17031;2.87239;4.19136;9.17504;13.0674;18.3456;29.0858
1.15187;2.79897;3.93763;8.84227;12.5946;18.3622;28.8752
0.789992;2.74776;4.28225;8.5959;12.8759;17.8107;29.3461
0.978865;3.21372;4.07411;8.81087;12.9037;17.9299;29.3915
1.42401;3.40578;3.95206;8.74789;12.4306;18.1266;29.2004
1.33463;2.73375;4.06089;9.56454;12.6555;18.2294;28.9894
1.25147;2.74596;3.83836;9.04923;12.6776;18.1431;28.8
1.33627;3.14077;4.08503;8.41817;12.6833;18.2548;28.9051
1.19883;3.09127;4.06524;8.7483;12.7839;18.1694;28.7345
1.24516;2.86076;3.94268;9.21446;12.5524;17.6353;28.7992
1.12349;2.58779;3.85902;8.92219;12.609;18.2018;28.9904
1.04304;2.84556;4.29074;8.87426;12.8608;18.4288;28.6898
1.44036;2.91929;4.21488;8.98726;13.1095;18.4063;29.1789
1.61744;2.94742;4.23144;8.93027;12.8325;18.3381;28.716
1.4144;3.00909;3.87851;9.06278;12.7154;18.2327;29.0612
1.10604;2.93489;4.26686;9.12502;12.6369;18.3119;28.9755
1.54172;3.27551;4.3946;8.82618;12.9938;18.0971;29.0676
1.71663;3.16539;3.94726;8.6418;12.8134;18.2066;28.9162
1.4555;3.03981;3.85888;9.1128;12.6609;18.0053;29.2651
1.23906;2.78025;4.16438;8.54072;12.8328;18.2908;29.0417
1.70576;3.00169;4.30182;8.88827;12.8292;18.478;28.8463
1.23614;3.43409;3.74028;9.08215;12.6004;18.0398;28.673
1.0616;2.50032;3.99158;8.8917;12.5203;18.3923;29.0977
1.06819;3.29718;3.79962;8.92365;12.2913;18.0256;28.6936
1.40553;2.81316;4.12954;8.84515;12.1805;18.1477;29.1355
1.21985;3.50545;4.39044;8.81631;12.4533;18.147;29.0604
0.881755;2.92964;4.03451;8.82408;12.9333;18.1605;29.0932
1.07898;3.04973;3.64209;9.07953;12.6194;18.5759;29.3299
1.12056;3.32602;4.24214;9.05162;12.9198;18.2763;29.1966
1.06405;2.54606;3.63333;9.09976;12.63;17.9553;29.0179
1.22972;2.74042;4.02297;8.71472;12.4474;18.4042;29.1888
1.47217;3.17528;3.96913;8.88333;12.7608;18.1909;29.0055
1.31104;2.90761;3.85466;8.85741;12.6818;18.3888;29.2586
1.40242;2.57426;4.02051;9.36329;12.8743;18.1303;28.8305
1.64415;2.9902;3.9932;8.82247;12.5523;18.4771;28.6819
1.13535;3.04848;3.98657;8.80422;12.6226;17.9655;28.9937
1.44363;2.98169;4.16342;8.70135;12.5029;18.0165;28.3713
1.53605;2.84094;4.49672;9.06415;12.9053;17.7687;28.8023
1.35106;2.90252;3.8453;9.06232;12.3968;17.9635;28.9315
1.45064;2.97345;3.88569;9.13384;12.6764;18.3084;29.0607
1.61403;3.21136;3.96121;9.02745;12.4856;18.0488;28.6955
1.18736;3.11449;3.97466;8.86611;13.1026;18.2155;28.7454
1.15501;2.99308;3.95104;8.84569;13.0391;18.0676;28.9391
1.29036;3.14269;4.1743;9.16468;12.9159;17.897;29.126
1.11943;3.18651;4.20647;9.26927;12.5665;18.0311;28.9121
1.28557;3.35931;3.87833;8.85206;12.9518;18.3409;29.1661
0.897314;3.21156;4.216;8.8352;12.9525;18.022;29.2488
1.45606;2.99222;3.95676;9.094;13.0837;18.0347;28.9256
1.09475;2.85893;4.08774;8.75336;12.7076;17.9941;29.0578
1.43934;3.20576;4.08313;8.75549;13.1911;18.3555;29.0571
1.21091;3.48371;3.97119;9.17728;12.8011;18.1827;28.8497
0.960543;3.108;4.1708;8.8035;13.0268;18.4591;28.8856
1.30733;2.68097;3.9849;8.68794;12.6314;18.3163;29.3577
1.1408;2.61855;4.21479;9.09788;12.9736;18.2852;29.2044
0.911543;2.45379;4.27408;8.9158;12.773;18.1669;28.9418
0.977194;2.92983;4.07135;8.97458;12.7403;18.5601;28.8062
1.19293;2.91986;4.28308;9.14564;12.3347;17.8674;29.0541
1.02254;2.84954;4.30809;8.71695;12.802;18.0897;28.7674
1.21002;2.65803;4.17102;9.43986;13.1015;18.2002;29.0898
1.32008;3.09547;3.90084;8.9389;13.0368;18.3886;28.9006
1.13079;2.98078;3.57452;8.89612;12.5987;17.9998;29.2851
1.19262;2.90807;3.69656;8.83248;13.173;18.5368;29.2002
1.09818;2.44824;4.54878;9.28815;12.8552;18.0374;28.7563
1.33604;3.11651;4.24415;9.50749;13.0416;18.4367;29.0872
1.53471;3.00728;3.86178;8.81849;12.9866;18.6454;28.8356
1.60921;2.78281;4.13981;9.43255;12.8946;18.152;28.7138
1.38947;2.7007;4.21734;9.44967;12.7668;18.2029;28.3417
1.65926;3.12483;4.66858;8.84233;12.6374;18.2686;29.2052
1.08;3.47144;4.42947;9.41862;12.5825;18.6669;28.7427
1.14923;2.48474;4.34323;9.20164;12.6275;17.9354;28.8617
0.879715;3.05019;4.46103;9.67594;13.0635;18.1738;28.8396
1.72113;3.13229;4.2186;9.4647;13.3195;18.2192;28.7095
1.54546;3.11691;4.12558;9.18919;12.8065;18.39;29.1455
1.16073;3.07927;3.99761;9.38287;12.8445;18.389;29.2179
1.53881;2.77124;4.38551;8.58365;12.8566;18.3051;29.1169
1.63873;3.1197;4.01329;8.80991;13.1729;18.472;29.1229
1.43365;2.90352;4.50219;9.05774;13.2048;18.8278;28.9054
1.4338;2.66571;4.42637;9.27752;13.2184;18.2616;28.9115
1.35477;3.1083;4.02236;8.94121;12.9358;18.4531;28.6728
1.14727;2.65574;4.0548;9.30648;12.8465;17.9973;28.7851
1.67595;2.80786;4.21914;9.3154;13.0087;18.3872;28.8841
1.69569;3.23348;4.20418;9.23161;13.0389;18.5305;28.8856
0.734173;2.82257;4.34024;8.87469;12.9357;18.6782;29.0756
1.52383;3.12339;3.99016;9.39887;12.9694;18.2535;28.4771
1.77093;2.96405;4.47803;9.17283;12.7918;18.1953;29.1475
1.84004;3.09421;4.49081;9.12486;12.9107;18.7461;28.5959
1.39339;2.86802;4.35508;9.20756;12.708;18.2731;28.6418
0.858534;3.05551;3.60752;9.21805;13.2617;18.3285;28.6747
1.07629;2.54714;4.26345;9.28557;13.0088;18.1125;28.5959
1.31974;2.86583;4.32411;9.11879;13.0134;18.6605;28.7678
1.37;2.92369;4.61711;8.95793;13.3352;18.2131;28.9585
1.07163;3.15922;3.79108;9.33968;13.0833;18.3258;28.8466
1.43717;2.80333;4.56141;8.97175;12.7118;18.1614;28.842
1.83683;2.82591;4.31861;8.9914;13.2336;18.4893;28.8018
1.63165;3.00572;4.55125;9.52316;13.2343;18.3991;28.9389
1.26313;3.00082;3.91629;9.22005;13.1777;18.2434;29.4191
1.07141;2.8785;4.26646;9.31255;12.7515;18.6012;28.519
0.851031;2.6255;3.64168;9.19597;12.9484;18.5422;28.9312
1.69134;3.08257;4.2254;9.19717;13.1819;18.3048;29.255
1.37401;2.84072;4.70141;9.00248;13.002;18.6693;28.7545
1.48154;3.12705;4.2294;9.06699;12.9612;18.4177;29.3217
1.38195;3.28618;4.29148;8.98658;12.8487;18.2285;29.0544
1.28724;3.35497;4.09409;8.7384;12.7674;18.2633;28.8454
1.43936;3.00596;4.60825;8.71693;12.9204;18.2524;28.7938
1.08045;3.2934;4.61566;9.33453;12.99;18.7258;29.0709
1.41566;2.89241;4.34431;9.17531;13.0168;18.3198;28.4573
0.908027;3.01165;4.02739;8.99365;13.2305;18.4756;28.7042
1.44887;3.14669;4.49861;8.96719;12.682;18.1687;28.424
1.60862;2.75916;4.22181;9.31327;12.7487;18.3331;28.8595
1.44518;3.02885;4.50693;9.20574;13.0865;18.5102;29.124
1.34422;3.2545;4.55625;9.31039;12.7019;17.9862;28.6376
1.4627;2.84135;3.93723;9.48658;13.0067;18.1962;28.72
1.36417;2.58941;4.39591;8.95604;12.9022;18.4677;29.0524
0.78702;3.18164;4.0657;9.06963;13.0467;18.2186;28.8457
0.909658;2.35313;4.26418;9.38057;13.4188;18.4512;28.7957
1.30457;2.92742;4.12316;9.23355;13.2015;18.5144;28.9397
0.903944;2.9238;4.24065;9.0459;12.6983;18.5729;28.9421
1.05494;3.06301;3.69464;8.9485;12.7657;18.5036;28.7932
1.18949;2.71057;4.25467;9.0995;12.8204;18.4031;28.869
1.06261;2.95825;3.84443;9.35758;13.1913;18.7082;28.3957
1.45283;2.90024;4.14018;9.38585;13.2186;18.276;28.9297
1.22756;2.42045;4.16972;8.80228;12.7581;17.8608;28.5003
0.96278;3.38114;4.02638;9.04116;12.922;18.3075;28.9946
1.2902;3.0376;4.1077;8.71875;13.0312;18.3672;28.7458
1.66937;2.7392;4.13547;8.94543;12.9839;18.2375;28.8433
1.60654;2.58999;4.11635;8.69775;12.9741;18.5977;28.7909
1.41304;2.81501;3.85712;8.89889;12.5328;18.7437;29.1824
1.12559;2.97196;4.11908;8.84514;12.8641;18.4426;28.9273
0.707753;2.85869;3.931;9.15679;13.0028;18.01;28.8372
1.23757;2.89729;4.2756;8.83895;12.9625;18.2094;28.9798
1.19963;3.27025;3.83283;9.25346;12.8919;18.4544;28.7
1.37343;3.0361;4.11289;8.91588;12.8694;18.1658;28.8992
1.41926;2.89989;4.03278;8.84426;12.8154;18.0732;29.0473
1.71958;3.02007;4.02281;9.0123;12.7536;18.2394;29.2647
1.24458;3.17585;4.12763;8.54082;12.7435;18.3898;29.1694
1.55382;3.16564;4.11867;9.00072;13.1191;18.4147;28.8559
1.24498;2.63717;4.10877;8.94918;12.8011;18.45;28.8255
1.16658;2.90337;3.78847;9.18723;12.8239;18.2888;28.7664
1.16159;2.70119;3.67461;8.75829;12.7107;18.5921;28.7942
1.71014;2.78487;3.9623;9.15842;12.6254;18.334;29.0951
1.62404;3.41359;3.91869;8.61349;12.558;18.2563;29.1254
1.37817;2.99072;3.80774;8.90708;13.1421;17.9821;28.9066
1.38674;3.11015;3.97871;9.09318;13.2762;18.562;28.5772
1.59294;2.68904;4.36745;9.00422;12.6043;18.4141;29.081
1.57517;2.92027;4.35737;8.77863;12.6526;17.938;28.9526
1.34438;3.15488;4.20917;8.89313;12.753;18.1718;28.5981
1.31897;3.23487;3.6327;9.14802;12.9473;18.2643;28.8856
0.947556;3.04181;4.39735;8.94429;13.0467;18.2618;29.0381
0.936673;3.02666;3.98211;8.56838;12.2986;18.8354;28.922
1.47444;3.21525;3.95377;9.05414;12.7633;18.5607;28.7575
1.55653;3.13501;4.26317;9.11392;12.8802;18.6497;28.8649
1.32212;3.11501;4.21844;8.93503;12.8577;18.1427;28.9653
1.3831;2.52906;4.26671;8.64733;12.8105;18.8289;28.6694
1.64952;2.83487;4.09329;9.13329;12.9368;18.1622;28.8535
1.41641;3.06385;3.57238;9.17032;12.7489;18.2388;28.8161
1.41222;3.02251;4.18837;8.38599;12.8984;18.3581;29.0653
1.24073;3.25858;4.39027;9.15011;12.339;18.4083;29.1004
1.22647;2.71493;3.99803;9.09379;13.0594;18.3424;28.8803
0.696048;2.861;4.19632;9.30012;12.7193;18.3251;29.0751
1.59995;3.38698;3.77023;8.33002;12.7977;18.2212;28.8165
1.36556;3.21531;3.84521;8.87378;13.0195;18.2374;29.0621
1.42902;2.67904;3.95109;9.04813;12.6966;18.175;28.8817
1.31945;3.23391;4.35314;8.93402;12.6447;18.268;28.6409
1.05845;3.30554;4.02464;9.44586;13.0697;18.3993;29.3952
1.61999;3.20556;4.31637;9.08061;12.9509;18.3056;28.7697
1.10802;3.28536;4.04572;8.90176;13.0626;18.1912;29.1909
1.18525;2.86165;4.30573;9.02806;12.7307;18.1767;29.0037
1.22373;2.91707;4.117;8.98592;12.7383;18.5787;28.689
1.5955;3.0238;4.04141;8.88627;13.032;18.5818;29.1202
1.40892;2.95445;4.43892;9.1324;12.6237;18.1283;28.7807
1.3985;2.83147;3.83184;9.48082;12.7794;18.2433;28.9044
1.21789;2.78979;4.19299;8.90733;12.7038;18.1883;28.6849
1.17928;3.04233;4.11837;8.73482;12.8549;18.3684;29.1486
1.24235;2.61606;4.01703;8.94311;12.6643;18.6177;28.9215
1.08299;3.21623;4.29311;8.77728;12.8797;18.5294;28.8201
0.996366;2.81724;4.18698;9.12278;12.5302;18.4277;29.0535
1.02521;3.35716;4.26516;9.10301;12.6555;18.2129;29.0355
0.554944;2.82336;3.92497;8.88129;12.8464;18.6149;29.1607
0.982682;2.75623;3.71785;8.50221;12.7532;18.7858;28.9351
1.42243;2.92584;3.88454;9.20154;12.9718;18.2398;28.8148
0.902506;3.14115;3.99675;8.74661;12.7838;17.7742;28.7021
1.16511;2.72067;4.00278;8.81624;12.681;18.0169;28.5877
1.07728;2.75016;4.03519;9.25001;12.7833;18.0527;28.9588
1.09026;2.55728;4.167;9.37287;12.661;17.9814;28.7353
1.06614;2.57804;4.28225;8.76371;12.909;18.0425;29.0801
1.15222;3.03415;4.23503;8.8916;13.0414;17.8772;28.8069
1.26149;2.39472;4.47254;9.20403;12.577;17.8059;28.6121
0.898869;2.60667;4.17759;9.05911;13.0712;17.8966;28.8145
1.11527;2.70163;3.80174;9.18299;12.4293;18.1487;29.0395
1.15613;2.68247;4.3415;8.69166;12.6741;17.9906;28.8638
1.27701;2.73116;3.95718;8.96857;12.9195;18.0332;28.9513
0.991749;2.7251;4.1044;8.97265;12.7903;17.8044;28.733
1.04124;2.39644;4.40703;8.87164;13.2864;18.0651;28.6983
0.985527;3.02658;4.03937;9.10077;12.9014;18.1111;29.0049
1.53373;2.59842;4.4614;9.03926;13.5321;18.0679;28.7801
1.33252;2.95585;3.83583;9.21784;13.1255;17.8897;29.0773
1.00043;2.58312;4.54855;8.50837;12.6815;18.2402;28.84
1.31026;2.68213;3.84689;8.84592;12.8231;18.1521;29.0563
1.01269;3.14912;4.33341;9.37605;12.7813;18.0376;28.8412
1.01017;2.76478;3.89631;9.17469;12.776;18.1023;28.9439
0.880223;2.82449;4.24879;9.07701;12.8056;17.9938;28.6425
1.19721;2.86618;4.15149;8.94575;12.7279;18.0686;28.5556
1.47968;2.6617;4.12301;9.35622;12.9527;17.4651;28.6217
0.863245;2.96186;3.56071;8.86503;12.5555;17.7421;28.8374
0.783488;3.12034;4.25441;9.1038;12.9824;18.2079;28.4855
0.994943;3.08113;4.0791;9.14791;13.0171;17.7729;28.5034
1.05142;3.13555;3.71185;9.08464;12.7513;18.321;28.6873
0.976207;3.08264;3.93108;9.46912;12.668;18.0516;29.0928
1.19593;2.89062;4.10946;9.10978;12.7739;18.3858;28.6397
1.23374;2.64295;4.27528;8.84723;13.0156;17.8312;28.7842
1.47014;2.42459;4.07099;9.18309;12.8345;18.1519;28.7712
1.16166;2.69523;4.43423;9.29965;13.3147;18.0829;28.5975
1.06023;2.33273;4.18164;8.88062;12.9516;17.7917;28.7813
1.00909;2.93189;4.38684;9.13162;12.8036;17.9098;28.5346
1.38447;2.5967;4.02684;9.07784;13.0602;17.6869;28.7164
1.29525;3.0911;3.99225;9.27242;12.6209;18.1189;28.6122
1.36344;2.63776;4.07824;9.07131;12.9871;18.2303;28.5733
1.17088;3.30432;3.7001;8.92307;12.8784;17.8897;28.8066
1.02359;2.90917;3.71281;8.87339;13.1138;17.8993;28.9041
1.27443;3.14382;4.17712;8.94225;13.0206;18.4964;28.9002
1.0973;2.74536;4.15017;8.98524;13.3537;18.2081;28.5053
1.07877;2.73986;4.37564;9.23458;12.961;18.1734;28.8777
1.19819;2.75222;4.17977;9.37075;12.9114;18.2384;28.6275
0.944347;3.13357;3.89787;8.93737;12.8949;17.9834;28.8744
1.13035;2.80821;4.23699;9.00822;12.454;18.075;28.688
1.20735;2.7783;3.37776;8.73312;12.9767;17.6621;28.9057
1.15971;2.46014;3.81382;8.97822;12.8634;18.0432;29.0883
0.988404;3.28518;3.99331;9.07607;12.8205;18.0359;28.6606
1.11328;2.51494;3.96869;9.24067;12.4108;18.0372;28.8866
1.23931;2.47146;3.94464;9.11429;12.7475;17.903;28.9129
1.18569;2.96247;3.76513;8.78037;12.9121;17.9417;29.0087
0.99346;2.58793;3.97127;9.00991;13.1137;17.6646;28.8161
0.924121;2.93158;3.87284;9.3062;12.7286;17.9736;29.0141
0.908161;2.46564;4.06205;9.09949;12.9165;18.103;28.9127
0.993811;2.91006;4.09212;9.01972;12.7325;17.9674;28.8821
1.17384;2.51085;4.01839;9.20056;12.9645;17.7195;28.6641
1.10349;2.41209;4.09347;8.63668;12.5068;18.1956;28.6502
1.18328;2.97667;3.89563;9.20614;12.9747;17.6181;29.0033
1.1787;3.13656;4.23511;8.86808;12.7766;17.7872;28.8648
1.35722;2.98951;4.34627;9.18539;12.9314;18.0792;28.9497
1.24666;2.91562;4.00018;9.32242;12.965;18.1408;28.8483
0.978921;3.04459;4.02158;8.98007;13.1219;18.2441;29.1705
1.38225;3.06037;4.10692;9.16358;12.5382;18.3363;29.2193
1.353;3.4194;4.03502;8.79851;12.8211;17.7531;28.7944
1.05085;3.32925;3.99731;9.12048;13.2483;18.473;29.1467
0.909709;3.36182;4.14831;8.8175;12.9116;18.2856;29.0318
1.40568;2.84325;4.4195;8.98193;12.734;18.0678;29.111
1.16203;3.26287;4.09366;8.68969;12.8698;18.522;29.3804
1.2648;3.371;4.22986;8.90731;12.5285;18.199;29.4635
1.1386;3.0864;4.14519;8.71845;12.8233;18.4106;29.2737
1.22619;2.95753;4.40619;9.23318;12.7633;18.5679;29.07
1.14645;2.81408;4.789;8.86203;12.8965;18.3551;28.9498
1.38253;2.76276;4.0912;9.02168;13.0807;18.2254;29.1577
1.0282;2.73957;4.37621;8.71131;12.9308;17.9872;28.3691
1.76625;3.04241;4.07364;8.87955;12.5708;18.2145;29.0386
1.33721;2.93596;4.30018;8.919;12.6654;18.0707;29.3351
1.53748;3.59559;4.14011;9.40682;13.0689;18.3265;28.5969
1.2097;2.86483;4.00448;9.37576;12.781;18.1436;28.915
1.07735;3.19223;3.98946;9.20167;12.9399;17.8753;28.6685
1.42272;2.8297;4.03641;9.01263;12.614;18.0565;28.8809
0.890466;3.16734;4.08964;9.10151;12.64;17.899;28.8795
1.12305;3.14258;4.23586;9.12649;12.6993;17.9156;29.0887
1.03005;2.59844;3.95687;9.10058;12.9808;17.8711;29.4269
1.14922;3.00447;3.68085;9.39377;12.6946;18.0513;28.8814
1.44266;2.53526;4.17313;9.17848;12.9384;18.2175;29.1634
1.28311;3.28874;3.6277;9.2831;12.7934;18.293;28.7658
1.23227;3.08374;4.2516;8.82673;12.5662;17.9248;29.0856
0.995493;3.16546;4.45266;8.37854;12.8427;18.2211;29.4168
1.27751;3.24768;4.10038;9.00645;12.8433;18.1062;29.2196
1.15963;3.11306;3.82452;8.7186;12.8415;17.4655;29.0627
1.26052;2.91277;4.20292;9.14459;12.7265;18.1194;28.6517
1.40511;2.72202;4.25655;9.38712;12.419;18.2094;28.9916
